연도,작목군,작목명,지역,면적,생산량
2020,특약용작물,어성초(약모밀),울산,0.0,0.0
2020,특약용작물,어성초(약모밀),인천,0.0,0.0
2020,특약용작물,어성초(약모밀),전남,3.0,20.0
2020,특약용작물,어성초(약모밀),전북,2.0,23.0
2020,특약용작물,어성초(약모밀),제주,0.0,0.0
2020,특약용작물,어성초(약모밀),충남,1.0,3.0
2020,특약용작물,어성초(약모밀),충북,0.0,0.0
2020,특약용작물,어성초(약모밀),전국,17.0,134.0
2021,특약용작물,어성초(약모밀),강원,0.0,0.0
2021,특약용작물,어성초(약모밀),경기,0.0,0.0
2021,특약용작물,어성초(약모밀),경남,4.0,10.0
2021,특약용작물,어성초(약모밀),경북,5.0,57.0
2021,특약용작물,어성초(약모밀),광주,0.0,0.0
2021,특약용작물,어성초(약모밀),대구,1.0,12.0
2021,특약용작물,어성초(약모밀),대전,0.0,0.0
2021,특약용작물,어성초(약모밀),부산,0.0,4.0
2021,특약용작물,어성초(약모밀),서울,0.0,0.0
2021,특약용작물,어성초(약모밀),세종,0.0,0.0
2021,특약용작물,어성초(약모밀),울산,0.0,0.0
2021,특약용작물,어성초(약모밀),인천,0.0,0.0
2021,특약용작물,어성초(약모밀),전남,3.0,19.0
2021,특약용작물,어성초(약모밀),전북,2.0,23.0
2021,특약용작물,어성초(약모밀),제주,0.0,0.0
2021,특약용작물,어성초(약모밀),충남,1.0,3.0
2021,특약용작물,어성초(약모밀),충북,0.0,0.0
2021,특약용작물,어성초(약모밀),전국,16.0,128.0
2022,특약용작물,어성초(약모밀),강원,0.0,0.0
2022,특약용작물,어성초(약모밀),경기,0.0,0.0
2022,특약용작물,어성초(약모밀),경남,3.0,6.0
2022,특약용작물,어성초(약모밀),경북,5.0,52.0
2022,특약용작물,어성초(약모밀),광주,0.0,0.0
2022,특약용작물,어성초(약모밀),대구,1.0,12.0
2022,특약용작물,어성초(약모밀),대전,0.0,0.0
2022,특약용작물,어성초(약모밀),부산,0.0,4.0
2022,특약용작물,어성초(약모밀),서울,0.0,0.0
2022,특약용작물,어성초(약모밀),세종,0.0,0.0
2022,특약용작물,어성초(약모밀),울산,0.0,0.0
2022,특약용작물,어성초(약모밀),인천,0.0,0.0
2022,특약용작물,어성초(약모밀),전남,2.0,12.0
2022,특약용작물,어성초(약모밀),전북,1.0,17.0
2022,특약용작물,어성초(약모밀),제주,0.0,0.0
2022,특약용작물,어성초(약모밀),충남,1.0,3.0
2022,특약용작물,어성초(약모밀),충북,0.0,0.0
2022,특약용작물,어성초(약모밀),전국,13.0,106.0
2023,특약용작물,어성초(약모밀),강원,0.0,0.0
2023,특약용작물,어성초(약모밀),경기,0.0,0.0
2023,특약용작물,어성초(약모밀),경남,3.0,6.0
2023,특약용작물,어성초(약모밀),경북,5.0,52.0
2023,특약용작물,어성초(약모밀),광주,0.0,0.0
2023,특약용작물,어성초(약모밀),대구,1.0,12.0
2023,특약용작물,어성초(약모밀),대전,0.0,0.0
2023,특약용작물,어성초(약모밀),부산,0.0,4.0
2023,특약용작물,어성초(약모밀),서울,0.0,0.0
2023,특약용작물,어성초(약모밀),세종,0.0,0.0
2023,특약용작물,어성초(약모밀),울산,0.0,0.0
2023,특약용작물,어성초(약모밀),인천,0.0,0.0
2023,특약용작물,어성초(약모밀),전남,2.0,14.0
2023,특약용작물,어성초(약모밀),전북,1.0,17.0
2023,특약용작물,어성초(약모밀),제주,0.0,0.0
2023,특약용작물,어성초(약모밀),충남,1.0,3.0
2023,특약용작물,어성초(약모밀),충북,0.0,0.0
2023,특약용작물,어성초(약모밀),전국,13.0,108.0
2024,특약용작물,어성초(약모밀),강원,0.0,0.0
2024,특약용작물,어성초(약모밀),경기,0.0,0.0
2024,특약용작물,어성초(약모밀),경남,3.0,6.0
2024,특약용작물,어성초(약모밀),경북,5.0,52.0
2024,특약용작물,어성초(약모밀),광주,0.0,0.0
2024,특약용작물,어성초(약모밀),대구,1.0,12.0
2024,특약용작물,어성초(약모밀),대전,0.0,0.0
2024,특약용작물,어성초(약모밀),부산,0.0,4.0
2024,특약용작물,어성초(약모밀),서울,0.0,0.0
2024,특약용작물,어성초(약모밀),세종,0.0,0.0
2024,특약용작물,어성초(약모밀),울산,0.0,0.0
2024,특약용작물,어성초(약모밀),인천,0.0,0.0
2024,특약용작물,어성초(약모밀),전국,14.0,108.0
2024,특약용작물,어성초(약모밀),전남,3.0,13.0
2024,특약용작물,어성초(약모밀),전북,1.0,18.0
2024,특약용작물,어성초(약모밀),제주,0.0,0.0
2024,특약용작물,어성초(약모밀),충남,1.0,3.0
2024,특약용작물,어성초(약모밀),충북,0.0,0.0
2020,채소,연근,강원,1.0,28.0
2020,채소,연근,경기,44.0,429.0
2020,채소,연근,경남,224.0,4101.0
2020,채소,연근,경북,115.0,2201.0
2020,채소,연근,대구,202.0,4182.0
2020,채소,연근,전국,603.0,11340.0
2020,채소,연근,전남,7.0,269.0
2020,채소,연근,전북,2.0,26.0
2020,채소,연근,충남,7.0,106.0
2021,채소,연근,강원,1.0,27.0
2021,채소,연근,경기,41.0,501.0
2021,채소,연근,경남,227.0,4115.0
2021,채소,연근,경북,115.0,2201.0
2021,채소,연근,광주,,
2021,채소,연근,대구,202.0,4182.0
2021,채소,연근,대전,,
2021,채소,연근,부산,,
2021,채소,연근,서울,,
2021,채소,연근,세종,,
2021,채소,연근,울산,,
2021,채소,연근,인천,,
2021,채소,연근,전국,600.0,11403.0
2021,채소,연근,전남,7.0,269.0
2021,채소,연근,전북,2.0,26.0
2021,채소,연근,제주,,
2021,채소,연근,충남,6.0,82.0
2021,채소,연근,충북,,
2022,채소,연근,강원,1.0,27.0
2022,채소,연근,경기,70.0,886.0
2022,채소,연근,경남,227.0,4115.0
2022,채소,연근,경북,114.0,2164.0
2022,채소,연근,대구,202.0,4181.0
2022,채소,연근,대전,1.0,15.0
2022,채소,연근,전국,628.0,11765.0
2022,채소,연근,전남,7.0,269.0
2022,채소,연근,전북,2.0,26.0
2022,채소,연근,충남,6.0,83.0
2023,채소,연근,강원,1.0,54.0
2023,채소,연근,경기,66.0,746.0
2023,채소,연근,경남,227.0,4115.0
2023,채소,연근,경북,114.0,2164.0
2023,채소,연근,대구,202.0,4133.0
2023,채소,연근,대전,1.0,15.0
2023,채소,연근,전국,625.0,11603.0
2023,채소,연근,전남,7.0,268.0
2023,채소,연근,전북,2.0,26.0
2023,채소,연근,충남,6.0,82.0
2024,채소,연근,강원,1.0,27.0
2024,채소,연근,경기,41.0,497.0
2024,채소,연근,경남,229.0,4335.0
2024,채소,연근,경북,114.0,2167.0
2024,채소,연근,대구,202.0,4134.0
2024,채소,연근,대전,1.0,11.0
2024,채소,연근,전국,601.0,11545.0
2024,채소,연근,전남,6.0,265.0
2024,채소,연근,전북,2.0,26.0
2024,채소,연근,충남,6.0,82.0
2020,특약용작물,영지,강원,0.0,0.0
2020,특약용작물,영지,경기,1.0,25.0
2020,특약용작물,영지,경남,0.0,1.0
2020,특약용작물,영지,경북,1.0,2.0
2020,특약용작물,영지,광주,0.0,0.0
2020,특약용작물,영지,대구,0.0,0.0
2020,특약용작물,영지,대전,0.0,0.0
2020,특약용작물,영지,부산,0.0,0.0
2020,특약용작물,영지,서울,0.0,0.0
2020,특약용작물,영지,세종,0.0,0.0
2020,특약용작물,영지,울산,0.0,0.0
2020,특약용작물,영지,인천,0.0,0.0
2020,특약용작물,영지,전남,0.0,0.0
2020,특약용작물,영지,전북,6.0,45.0
2020,특약용작물,영지,제주,0.0,0.0
2020,특약용작물,영지,충남,1.0,3.0
2020,특약용작물,영지,충북,1.0,4.0
2020,특약용작물,영지,전국,10.0,80.0
2021,특약용작물,영지,강원,0.0,0.0
2021,특약용작물,영지,경기,1.0,25.0
2021,특약용작물,영지,경남,0.0,1.0
2021,특약용작물,영지,경북,1.0,3.0
2021,특약용작물,영지,광주,0.0,0.0
2021,특약용작물,영지,대구,0.0,0.0
2021,특약용작물,영지,대전,0.0,0.0
2021,특약용작물,영지,부산,0.0,0.0
2021,특약용작물,영지,서울,0.0,0.0
2021,특약용작물,영지,세종,0.0,0.0
2021,특약용작물,영지,울산,0.0,0.0
2021,특약용작물,영지,인천,0.0,0.0
2021,특약용작물,영지,전남,0.0,0.0
2021,특약용작물,영지,전북,8.0,67.0
2021,특약용작물,영지,제주,0.0,0.0
2021,특약용작물,영지,충남,1.0,3.0
2021,특약용작물,영지,충북,1.0,4.0
2021,특약용작물,영지,전국,12.0,103.0
2022,특약용작물,영지,강원,0.0,2.0
2022,특약용작물,영지,경기,1.0,25.0
2022,특약용작물,영지,경남,0.0,1.0
2022,특약용작물,영지,경북,1.0,3.0
2022,특약용작물,영지,광주,0.0,0.0
2022,특약용작물,영지,대구,0.0,0.0
2022,특약용작물,영지,대전,0.0,0.0
2022,특약용작물,영지,부산,0.0,0.0
2022,특약용작물,영지,서울,0.0,0.0
2022,특약용작물,영지,세종,0.0,0.0
2022,특약용작물,영지,울산,0.0,0.0
2022,특약용작물,영지,인천,0.0,0.0
2022,특약용작물,영지,전남,0.0,0.0
2022,특약용작물,영지,전북,9.0,66.0
2022,특약용작물,영지,제주,0.0,0.0
2022,특약용작물,영지,충남,1.0,4.0
2022,특약용작물,영지,충북,1.0,4.0
2022,특약용작물,영지,전국,13.0,105.0
2023,특약용작물,영지,강원,0.0,0.0
2023,특약용작물,영지,경기,1.0,25.0
2023,특약용작물,영지,경남,0.0,0.0
2023,특약용작물,영지,경북,0.0,2.0
2023,특약용작물,영지,광주,0.0,0.0
2023,특약용작물,영지,대구,0.0,0.0
2023,특약용작물,영지,대전,0.0,0.0
2023,특약용작물,영지,부산,0.0,0.0
2023,특약용작물,영지,서울,0.0,0.0
2023,특약용작물,영지,세종,0.0,0.0
2023,특약용작물,영지,울산,0.0,0.0
2023,특약용작물,영지,인천,0.0,0.0
2023,특약용작물,영지,전남,0.0,2.0
2023,특약용작물,영지,전북,9.0,67.0
2023,특약용작물,영지,제주,0.0,0.0
2023,특약용작물,영지,충남,1.0,2.0
2023,특약용작물,영지,충북,1.0,4.0
2023,특약용작물,영지,전국,12.0,102.0
2024,특약용작물,영지,강원,0.0,0.0
2024,특약용작물,영지,경기,1.0,23.0
2024,특약용작물,영지,경남,0.0,0.0
2024,특약용작물,영지,경북,0.0,2.0
2024,특약용작물,영지,광주,0.0,0.0
2024,특약용작물,영지,대구,0.0,0.0
2024,특약용작물,영지,대전,0.0,0.0
2024,특약용작물,영지,부산,0.0,0.0
2024,특약용작물,영지,서울,0.0,0.0
2024,특약용작물,영지,세종,0.0,0.0
2024,특약용작물,영지,울산,0.0,0.0
2024,특약용작물,영지,인천,0.0,0.0
2024,특약용작물,영지,전국,12.0,100.0
2024,특약용작물,영지,전남,0.0,2.0
2024,특약용작물,영지,전북,9.0,68.0
2024,특약용작물,영지,제주,0.0,0.0
2024,특약용작물,영지,충남,1.0,1.0
2024,특약용작물,영지,충북,1.0,4.0
2020,특약용작물,오가피(오갈피나무),강원,39.0,110.0
2020,특약용작물,오가피(오갈피나무),경기,10.0,35.0
2020,특약용작물,오가피(오갈피나무),경남,17.0,66.0
2020,특약용작물,오가피(오갈피나무),경북,11.0,32.0
2020,특약용작물,오가피(오갈피나무),광주,0.0,0.0
2020,특약용작물,오가피(오갈피나무),대구,0.0,0.0
2020,특약용작물,오가피(오갈피나무),대전,0.0,0.0
2020,특약용작물,오가피(오갈피나무),부산,0.0,0.0
2020,특약용작물,오가피(오갈피나무),서울,0.0,0.0
2020,특약용작물,오가피(오갈피나무),세종,0.0,0.0
2020,특약용작물,오가피(오갈피나무),울산,1.0,3.0
2020,특약용작물,오가피(오갈피나무),인천,0.0,0.0
2020,특약용작물,오가피(오갈피나무),전남,6.0,11.0
2020,특약용작물,오가피(오갈피나무),전북,23.0,47.0
2020,특약용작물,오가피(오갈피나무),제주,14.0,90.0
2020,특약용작물,오가피(오갈피나무),충남,42.0,171.0
2020,특약용작물,오가피(오갈피나무),충북,4.0,35.0
2020,특약용작물,오가피(오갈피나무),전국,167.0,600.0
2021,특약용작물,오가피(오갈피나무),강원,39.0,108.0
2021,특약용작물,오가피(오갈피나무),경기,10.0,35.0
2021,특약용작물,오가피(오갈피나무),경남,17.0,67.0
2021,특약용작물,오가피(오갈피나무),경북,9.0,26.0
2021,특약용작물,오가피(오갈피나무),광주,0.0,0.0
2021,특약용작물,오가피(오갈피나무),대구,0.0,0.0
2021,특약용작물,오가피(오갈피나무),대전,0.0,0.0
2021,특약용작물,오가피(오갈피나무),부산,0.0,0.0
2021,특약용작물,오가피(오갈피나무),서울,0.0,0.0
2021,특약용작물,오가피(오갈피나무),세종,0.0,0.0
2021,특약용작물,오가피(오갈피나무),울산,1.0,3.0
2021,특약용작물,오가피(오갈피나무),인천,0.0,0.0
2021,특약용작물,오가피(오갈피나무),전남,5.0,12.0
2021,특약용작물,오가피(오갈피나무),전북,23.0,45.0
2021,특약용작물,오가피(오갈피나무),제주,14.0,88.0
2021,특약용작물,오가피(오갈피나무),충남,45.0,183.0
2021,특약용작물,오가피(오갈피나무),충북,2.0,15.0
2021,특약용작물,오가피(오갈피나무),전국,165.0,582.0
2022,특약용작물,오가피(오갈피나무),강원,39.0,113.0
2022,특약용작물,오가피(오갈피나무),경기,10.0,35.0
2022,특약용작물,오가피(오갈피나무),경남,17.0,67.0
2022,특약용작물,오가피(오갈피나무),경북,8.0,33.0
2022,특약용작물,오가피(오갈피나무),광주,0.0,0.0
2022,특약용작물,오가피(오갈피나무),대구,0.0,0.0
2022,특약용작물,오가피(오갈피나무),대전,0.0,0.0
2022,특약용작물,오가피(오갈피나무),부산,0.0,0.0
2022,특약용작물,오가피(오갈피나무),서울,0.0,0.0
2022,특약용작물,오가피(오갈피나무),세종,0.0,0.0
2022,특약용작물,오가피(오갈피나무),울산,1.0,3.0
2022,특약용작물,오가피(오갈피나무),인천,0.0,0.0
2022,특약용작물,오가피(오갈피나무),전남,5.0,11.0
2022,특약용작물,오가피(오갈피나무),전북,23.0,45.0
2022,특약용작물,오가피(오갈피나무),제주,12.0,80.0
2022,특약용작물,오가피(오갈피나무),충남,37.0,157.0
2022,특약용작물,오가피(오갈피나무),충북,2.0,17.0
2022,특약용작물,오가피(오갈피나무),전국,154.0,561.0
2023,특약용작물,오가피(오갈피나무),강원,37.0,97.0
2023,특약용작물,오가피(오갈피나무),경기,10.0,35.0
2023,특약용작물,오가피(오갈피나무),경남,17.0,78.0
2023,특약용작물,오가피(오갈피나무),경북,7.0,30.0
2023,특약용작물,오가피(오갈피나무),광주,0.0,0.0
2023,특약용작물,오가피(오갈피나무),대구,0.0,0.0
2023,특약용작물,오가피(오갈피나무),대전,0.0,0.0
2023,특약용작물,오가피(오갈피나무),부산,0.0,0.0
2023,특약용작물,오가피(오갈피나무),서울,0.0,0.0
2023,특약용작물,오가피(오갈피나무),세종,0.0,0.0
2023,특약용작물,오가피(오갈피나무),울산,1.0,3.0
2023,특약용작물,오가피(오갈피나무),인천,0.0,0.0
2023,특약용작물,오가피(오갈피나무),전남,4.0,9.0
2023,특약용작물,오가피(오갈피나무),전북,23.0,45.0
2023,특약용작물,오가피(오갈피나무),제주,12.0,78.0
2023,특약용작물,오가피(오갈피나무),충남,37.0,156.0
2023,특약용작물,오가피(오갈피나무),충북,2.0,16.0
2023,특약용작물,오가피(오갈피나무),전국,150.0,547.0
2024,특약용작물,오가피(오갈피나무),강원,34.0,78.0
2024,특약용작물,오가피(오갈피나무),경기,10.0,35.0
2024,특약용작물,오가피(오갈피나무),경남,17.0,79.0
2024,특약용작물,오가피(오갈피나무),경북,7.0,34.0
2024,특약용작물,오가피(오갈피나무),광주,0.0,0.0
2024,특약용작물,오가피(오갈피나무),대구,0.0,0.0
2024,특약용작물,오가피(오갈피나무),대전,0.0,0.0
2024,특약용작물,오가피(오갈피나무),부산,0.0,0.0
2024,특약용작물,오가피(오갈피나무),서울,0.0,0.0
2024,특약용작물,오가피(오갈피나무),세종,0.0,0.0
2024,특약용작물,오가피(오갈피나무),울산,1.0,3.0
2024,특약용작물,오가피(오갈피나무),인천,0.0,0.0
2024,특약용작물,오가피(오갈피나무),전국,147.0,540.0
2024,특약용작물,오가피(오갈피나무),전남,4.0,9.0
2024,특약용작물,오가피(오갈피나무),전북,23.0,49.0
2024,특약용작물,오가피(오갈피나무),제주,12.0,78.0
2024,특약용작물,오가피(오갈피나무),충남,36.0,161.0
2024,특약용작물,오가피(오갈피나무),충북,2.0,16.0
2020,특약용작물,오미자,강원,301.0,841.0
2020,특약용작물,오미자,경기,13.0,32.0
2020,특약용작물,오미자,경남,262.0,925.0
2020,특약용작물,오미자,경북,1095.0,3775.0
2020,특약용작물,오미자,광주,0.0,0.0
2020,특약용작물,오미자,대구,0.0,0.0
2020,특약용작물,오미자,대전,0.0,0.0
2020,특약용작물,오미자,부산,0.0,0.0
2020,특약용작물,오미자,서울,0.0,0.0
2020,특약용작물,오미자,세종,2.0,3.0
2020,특약용작물,오미자,울산,0.0,0.0
2020,특약용작물,오미자,인천,0.0,0.0
2020,특약용작물,오미자,전남,21.0,72.0
2020,특약용작물,오미자,전북,244.0,884.0
2020,특약용작물,오미자,제주,0.0,0.0
2020,특약용작물,오미자,충남,27.0,70.0
2020,특약용작물,오미자,충북,146.0,302.0
2020,특약용작물,오미자,전국,2111.0,6904.0
2021,특약용작물,오미자,강원,305.0,900.0
2021,특약용작물,오미자,경기,9.0,29.0
2021,특약용작물,오미자,경남,256.0,909.0
2021,특약용작물,오미자,경북,970.0,3318.0
2021,특약용작물,오미자,광주,0.0,0.0
2021,특약용작물,오미자,대구,0.0,0.0
2021,특약용작물,오미자,대전,0.0,0.0
2021,특약용작물,오미자,부산,0.0,0.0
2021,특약용작물,오미자,서울,0.0,0.0
2021,특약용작물,오미자,세종,2.0,3.0
2021,특약용작물,오미자,울산,0.0,0.0
2021,특약용작물,오미자,인천,0.0,0.0
2021,특약용작물,오미자,전남,21.0,72.0
2021,특약용작물,오미자,전북,250.0,917.0
2021,특약용작물,오미자,제주,0.0,0.0
2021,특약용작물,오미자,충남,28.0,71.0
2021,특약용작물,오미자,충북,139.0,290.0
2021,특약용작물,오미자,전국,1980.0,6509.0
2022,특약용작물,오미자,강원,290.0,882.0
2022,특약용작물,오미자,경기,9.0,30.0
2022,특약용작물,오미자,경남,252.0,879.0
2022,특약용작물,오미자,경북,965.0,3296.0
2022,특약용작물,오미자,광주,0.0,0.0
2022,특약용작물,오미자,대구,0.0,0.0
2022,특약용작물,오미자,대전,0.0,0.0
2022,특약용작물,오미자,부산,0.0,0.0
2022,특약용작물,오미자,서울,0.0,0.0
2022,특약용작물,오미자,세종,2.0,3.0
2022,특약용작물,오미자,울산,0.0,0.0
2022,특약용작물,오미자,인천,0.0,0.0
2022,특약용작물,오미자,전남,20.0,68.0
